experiment_id,regime,target,model,method,cell,status_scope,archived_raw_value,reconstructed_value,reported_manuscript_value,status_flags,source_reference,discrepancy_description,release_treatment
a-diagnosis-llama2-rmu,A,diagnosis,meta-llama/Llama-2-7b-chat-hf,RMU,R-ID,experiment,"{""baseline_raw_accuracy"":0.34210526315789475,""baseline_success_count"":39,""dataset_count"":114,""exact_pvalue"":0.01751824612381921,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.34210526315789475,""significant"":true}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_celebrity_diagnosis_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-llama2-rmu,A,diagnosis,meta-llama/Llama-2-7b-chat-hf,RMU,F-ATT,experiment,"{""baseline_raw_accuracy"":0.5098039215686274,""baseline_success_count"":26,""dataset_count"":51,""exact_pvalue"":5.914449162540314e-05,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.29411764705882354,""significant"":true}",83.02,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_celebrity_diagnosis_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-llama2-rmu,A,diagnosis,meta-llama/Llama-2-7b-chat-hf,RMU,F-IDeq,experiment,,N/A,,verified,,,preserve archived evidence and status
a-diagnosis-llama2-rmu,A,diagnosis,meta-llama/Llama-2-7b-chat-hf,RMU,F-ID,experiment,"{""baseline_raw_accuracy"":0.28846153846153844,""baseline_success_count"":15,""dataset_count"":52,""exact_pvalue"":0.3083789711622175,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.28846153846153844,""significant"":false}",–,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_celebrity_diagnosis_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-llama2-rmu,A,diagnosis,meta-llama/Llama-2-7b-chat-hf,RMU,MMLU,cell,,N/A,,missing,,,preserve archived evidence and status
a-diagnosis-llama2-rmu,A,diagnosis,meta-llama/Llama-2-7b-chat-hf,RMU,Average,experiment,"{""formula"":""unweighted_mean_unmasked_relative_probe_scores"",""included_cells"":[""R-QA"",""R-Cloze"",""R-BG"",""F-QA"",""F-Cloze"",""F-BG"",""R-ATT"",""R-ID"",""F-ATT""]}",71.99,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_celebrity_diagnosis_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,R-QA,experiment,"{""baseline_raw_score"":0.6447368421052632,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.6447368421052632}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,R-Cloze,experiment,"{""baseline_raw_score"":0.7105263157894737,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.7105263157894737}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,R-BG,experiment,"{""baseline_raw_score"":0.5833333333333334,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.5833333333333334}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,F-QA,experiment,"{""baseline_raw_score"":0.19230769230769232,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.19230769230769232}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,F-Cloze,experiment,"{""baseline_raw_score"":0.21153846153846154,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.21153846153846154}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,F-BG,experiment,"{""baseline_raw_score"":0.4230769230769231,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.4230769230769231}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,R-ATT,experiment,"{""baseline_raw_accuracy"":0.5921052631578947,""baseline_success_count"":135,""dataset_count"":228,""exact_pvalue"":7.75216482753725e-28,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.5921052631578947,""significant"":true}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,R-IDeq,experiment,"{""baseline_raw_accuracy"":0.2894736842105263,""baseline_success_count"":33,""dataset_count"":114,""exact_pvalue"":0.1921917142569755,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.2894736842105263,""significant"":false}",–†,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,R-ID,experiment,"{""baseline_raw_accuracy"":0.2543859649122807,""baseline_success_count"":29,""dataset_count"":114,""exact_pvalue"":0.4927715547157413,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.2543859649122807,""significant"":false}",–†,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,F-ATT,experiment,"{""baseline_raw_accuracy"":0.5490196078431373,""baseline_success_count"":28,""dataset_count"":51,""exact_pvalue"":4.9228078819310914e-06,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.5490196078431373,""significant"":true}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,F-IDeq,experiment,,N/A,,verified,,,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,F-ID,experiment,"{""baseline_raw_accuracy"":0.34615384615384615,""baseline_success_count"":18,""dataset_count"":52,""exact_pvalue"":0.07806484144859673,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.34615384615384615,""significant"":false}",–†,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,MMLU,experiment,"{""formula"":""raw_mmlu_accuracy"",""raw_accuracy"":0.5902}",0.59,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-baseline,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,Baseline,Average,experiment,"{""formula"":""unweighted_mean_unmasked_relative_probe_scores"",""included_cells"":[""R-QA"",""R-Cloze"",""R-BG"",""F-QA"",""F-Cloze"",""F-BG"",""R-ATT"",""F-ATT""]}",50.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,R-QA,experiment,"{""baseline_raw_score"":0.6447368421052632,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.0}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,R-Cloze,experiment,"{""baseline_raw_score"":0.7105263157894737,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.0}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,R-BG,experiment,"{""baseline_raw_score"":0.5833333333333334,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.008771929824561403}",1.50,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,F-QA,experiment,"{""baseline_raw_score"":0.19230769230769232,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.0}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,F-Cloze,experiment,"{""baseline_raw_score"":0.21153846153846154,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.0}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,F-BG,experiment,"{""baseline_raw_score"":0.4230769230769231,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.0}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,R-ATT,experiment,"{""baseline_raw_accuracy"":0.5921052631578947,""baseline_success_count"":135,""dataset_count"":228,""exact_pvalue"":7.75216482753725e-28,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.42543859649122806,""significant"":true}",51.28,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,R-IDeq,experiment,"{""baseline_raw_accuracy"":0.2894736842105263,""baseline_success_count"":33,""dataset_count"":114,""exact_pvalue"":0.1921917142569755,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.18421052631578946,""significant"":false}",–,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,R-ID,experiment,"{""baseline_raw_accuracy"":0.2543859649122807,""baseline_success_count"":29,""dataset_count"":114,""exact_pvalue"":0.4927715547157413,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.2631578947368421,""significant"":false}",–,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,F-ATT,experiment,"{""baseline_raw_accuracy"":0.5490196078431373,""baseline_success_count"":28,""dataset_count"":51,""exact_pvalue"":4.9228078819310914e-06,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.2549019607843137,""significant"":true}",98.36,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,F-IDeq,experiment,,N/A,,verified,,,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,F-ID,experiment,"{""baseline_raw_accuracy"":0.34615384615384615,""baseline_success_count"":18,""dataset_count"":52,""exact_pvalue"":0.07806484144859673,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.23076923076923078,""significant"":false}",–,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,MMLU,cell,,N/A,,missing,,,preserve archived evidence and status
a-diagnosis-mistral-graddiff,A,diagnosis,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,Average,experiment,"{""formula"":""unweighted_mean_unmasked_relative_probe_scores"",""included_cells"":[""R-QA"",""R-Cloze"",""R-BG"",""F-QA"",""F-Cloze"",""F-BG"",""R-ATT"",""F-ATT""]}",56.39,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Mistral-Original-Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_diagnosis_Mixtral/evaluation_results.json""]}",,preserve archived evidence and status
